date,equity,peak,dd,year,month
2024-12-16,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-17,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-18,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-19,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-20,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-23,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-24,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-25,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-26,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-27,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-30,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2025-01-06,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-07,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-08,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-09,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-10,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-14,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-15,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-16,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-17,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-20,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-21,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-22,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-23,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-24,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-27,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-28,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
2025-01-29,19422.490112304688,21976.213745117188,-0.11620398592910042,2025,2025-01
